"X1","X2","X3","Y"
4,12.8355079371904,-10.2363681242348,160.35704506679
3,7.67994685632011,-9.05312964591047,117.110031157494
3,16.4240040752999,-12.1412396691075,47.8212651432828
3,8.2101385909717,-4.37495478950455,269.074740324789
5,7.10174055077027,-4.42074403359789,272.684514125312
3,15.2079639124032,-12.3895755219563,48.6800167346364
2,15.5744109053894,-15.6648377373791,-50.0228977165244
3,13.4032781855054,-4.14491102562141,242.189520517827
1,11.1025332996305,-8.52296495522697,18.2111624437321
5,17.9744299232405,-14.2197082745913,-136.597734002939
1,4.9467955304325,-12.4325934238305,174.95716397891
4,15.6888499647075,-13.0886119801961,-19.7297869386584
2,18.5719691724247,-9.60570761185588,35.8116338424985
2,10.2730478706837,-10.8260241229006,198.909261020799
4,12.928610019727,-5.87561498949113,171.834286637021
1,13.0485109682132,-4.41507250140935,234.939444924803
4,15.9679100415518,-7.27125602733347,25.1816857652159
5,5.70594786689613,-10.0636733654019,225.825778887658
5,14.4785309667448,-6.64699265008831,108.467666701336
3,1.45526466915537,-12.2428374225507,234.015884744201
5,20.3845177269505,-11.9490955029979,24.4137652085367
5,7.14330120352277,-9.92673670253607,194.387395790235
3,8.41904517256647,-10.5565223540149,201.439366744425
1,11.2944258832489,-12.3259592317057,93.5208160970782
3,3.74843969898165,-8.88635875665497,117.483265377313
4,8.68552578382006,-11.8748301971238,166.86025395747
2,10.3074372023278,-6.59728474970759,102.342057259254
5,8.30016255910955,-11.0538984019052,224.724062777461
1,20.1314703067224,-11.082790146631,69.8586107776715
4,1.06619674521781,-10.1917096451054,286.561665738854
3,9.47305792179043,-5.91423447800678,178.744433220315
1,15.8942364429664,-8.16677538339307,-40.8974863083861
2,5.81917597768231,-8.90736080091027,114.628488008774
3,9.30524439097007,-6.92476372759057,100.095054504747
3,19.7164244838657,-13.2527948334302,-102.561931664482
1,0.663272011748063,-6.559804191168,164.351540384239
2,5.9820106742096,-9.97373805956639,208.348351270746
1,4.00795718710973,-14.3305116265118,42.6066309175087
2,13.1476069214496,-11.7644736312825,124.322604624795
2,5.66935738519708,-11.0969509066149,229.961246425986
2,12.3390280148341,-5.4410865288833,219.017248982785
5,6.77096808896715,-15.9923172555398,130.097197475775
4,9.2373722017076,-11.0407400813643,202.165528925018
4,14.2810743968832,-12.8946664977296,-14.6287479869453
5,10.6850187681426,-9.19122266999628,116.264492007346
4,0.296472730168244,-9.94543332832614,245.18820353738
1,7.32056266269388,-6.8332244074952,103.642131710604
2,13.5679754883832,-7.02685155418059,50.2564605418331
1,19.3007415981941,-7.86198981886121,-36.30390498191
2,4.42586927512476,-4.61306583171293,302.877026165286
3,8.85689481955233,-13.2450602371707,14.8737494630539
2,9.59205060072558,-11.4776013264068,192.804857577196
3,6.33716756318913,-7.10620782098445,76.5667335159759
1,3.08683588472119,-11.7491915871304,237.118257163972
4,19.1939830017203,-13.7477215303396,-130.828748952746
2,17.3916722970861,-8.94999243680735,-2.95291641245458
3,2.96606641696094,-7.5566748721315,92.2277706319701
5,0.580139339360727,-11.5499983804726,321.470871970624
5,8.61316886196361,-18.076793208881,140.743491798067
3,12.1521390259563,-13.2908639220433,-26.0226997288012
2,9.35606665972647,-13.7664252257133,-12.1959301104397
5,15.646322977069,-11.9116323330692,91.4247901665352
4,8.76735753494427,-11.172748455782,214.827609109752
2,4.1722609210467,-7.01673408386077,116.13498940038
1,17.599411464752,-14.2690589898676,-157.597457315268
4,8.82986628093682,-11.8330280129737,192.615010271955
1,8.58013206480537,-12.2164502318994,141.137668649603
4,8.68420857939502,-5.71278507819156,219.15489218074
5,10.2800215187911,-14.4747540877601,-10.7140094898006
4,-1.59330944833396,-14.63718522823,164.844142280151
2,13.4164856600889,-6.88133124643868,41.4661211868496
2,13.606159493558,-9.89755791786157,121.132500171224
4,13.1462259540543,-11.7474773588479,120.889332483514
3,7.9443718991173,-12.1641032317427,147.187053570251
5,10.4965421344043,-17.7546865433096,142.523086267702
2,2.82543664177753,-9.18631248023301,161.379971378539
3,11.7989017713523,-10.4259788539238,187.998254783213
3,5.91472321472606,-6.68824806535004,136.185718772184
3,16.5844646242931,-11.4282869755563,119.744595797379
1,5.370882160046,-6.97285147774173,74.7256267739046
1,-0.295426914677313,-9.24263264463759,171.746027282629
3,10.8632959198149,-7.77684995235977,27.5920960109662
4,1.84721933677073,-15.3879224422964,133.821478925678
4,5.36076690445348,-7.02486180303533,107.375670405778
5,14.0201614507126,-7.65103678354433,13.543334773804
2,19.3616587431965,-6.05934441186019,113.462741056338
2,8.68660954992579,-10.1672847902866,183.574129639876
4,14.8582564884029,-13.2545101472933,-34.9996316880184
2,3.11318069154018,-10.425924056299,249.154513832766
1,18.6525065714193,-7.73576999458138,-41.709326541588
4,9.97456409272433,-7.35529455444431,42.2656102697128
3,6.10059878290251,-6.01102629682304,205.579881801162
1,11.9877196070782,-10.1990917035314,136.553520479031
5,5.95375531646429,-5.26420578610718,286.075793766676
3,10.2516151512432,-12.3652399938527,128.883180961367
4,10.5088602086091,-18.0383110371308,98.5525823885967
2,15.8456177303162,-9.31355942254288,51.1128451553977
5,7.16704453051479,-10.106431627365,227.536043248578
5,8.1232985583822,-13.9120975604716,19.4590719731623
2,10.6199676949805,-9.58634097883153,131.287401543163
2,14.4868723886666,-13.7082903545,-95.0767636768064
2,19.4779849658671,-12.5062928593546,-51.9550894370632
1,17.9109322783522,-5.80220567973073,148.828000838683
3,14.8012767689159,-19.1743682391503,-108.078030330855
4,0.484615114477689,-9.04048572587926,169.734817898508
3,14.7366237693762,-11.3705669140272,136.287000652866
3,13.7671018608651,-11.8664707872036,99.3588777745469
3,6.51101436489087,-9.60815933307993,153.30216466234
4,7.17534894482874,-11.4481005327025,234.765428072621
4,3.1542482752901,-11.6018040107987,272.983067967826
3,9.93726512610195,-14.1621160385721,-33.7636669856887
4,10.4531500783915,-5.20232825413916,262.595645697779
2,1.23224769677711,-7.28386077417905,117.768448967184
3,2.09331183512481,-13.8057439397181,88.080040151528
4,10.8724253870869,-10.9408632984722,179.18869980809
2,4.86558030816137,-8.02183152398122,77.7692019360406
1,8.5039183881526,-11.6901577115041,194.900403405927
3,15.0385834305531,-9.86539820353919,105.308994634392
4,7.87044399358325,-9.6487571901531,161.294195403906
1,10.6353215741347,-5.10830891340997,240.303951903131
1,13.0788551229158,-12.3549756003109,61.3764991510121
4,4.37671144489431,-7.69907717567996,69.5588674330273
4,16.2133851097259,-11.7802637509738,87.8042567176669
5,14.5850767863986,-10.8294538296688,177.860538041926
1,16.3648264649723,-10.1493745907223,100.351993070151
4,7.8689944854992,-9.06351143022482,106.347509595929
5,2.67840205199323,-9.67902797471814,230.914808545096
3,12.5558147489044,-11.4442665486629,167.868982745621
2,13.0926612589212,-10.0381296065783,121.922098439156
5,22.7018431192822,-9.24059643454994,-2.4634880406156
4,18.5974646302498,-8.74585049984165,-15.4389841434218
4,7.67558617743171,-14.0248521833592,11.7269215164792
1,4.96611354903522,-10.6626192384028,257.624685545083
3,13.1049448172195,-4.59521992871736,260.420859436676
3,19.966212462717,-11.7046550804357,53.777497645631
3,4.08433017245854,-9.84399629531751,208.309092359843
5,6.09749195706754,-7.01282113894597,110.007795309612
2,18.7384749395121,-13.6597618206213,-160.432822693074
5,19.1859349108349,-13.9576854154854,-151.552711332129
2,10.9727820722324,-6.4894374336171,114.260670706333
1,1.89884857880779,-8.11509019109966,74.5417152624209
4,7.28714736288378,-13.3146674314834,55.496049444274
2,15.8370942023751,-5.56682578351334,186.41269653863
2,20.7686678743866,-6.97613575444502,-12.656729950714
3,9.92061729913733,-4.75141501546931,264.188947706049
5,6.84277433017998,-13.6288503243575,50.5507179525266
1,11.5264365812476,-6.87486879673637,54.4553862419743
3,10.7243930194604,-9.70551515164581,113.203681478339
3,5.45332346904733,-15.7378499391157,132.989645743915
2,12.9594208685959,-12.5361807903073,56.6036597071494
5,16.9522215389562,-7.78377777819885,13.5719661174184
1,10.0656021364273,-7.69849166747946,29.2617402842751
4,13.1287510027995,-14.423666625662,-84.5285909656145
4,11.2604251659867,-9.961954526202,144.039980062137
1,12.3078304690543,-15.5921567198863,-7.11094724190781
3,8.9318845479507,-7.34410561308155,64.2854467531798
4,15.9893802895681,-8.5227092054647,4.4833444022396
4,11.1590156672096,-4.75877797395755,260.945126607146
1,7.48579274024631,-10.7859978567509,208.723777600547
5,13.1522856524353,-8.50073626386118,40.6436278914412
3,14.7864876289046,-12.0666963061024,87.3164379808431
4,9.6275856842917,-12.9477399054181,63.9162204841046
2,-3.39082205410467,-7.05789851186017,144.492542894093
3,18.1808219329366,-7.23005056101129,5.22572042056021
2,6.24684725681808,-9.0079381441984,94.547345847306
3,8.25428046188112,-8.63001241732557,70.6022274885342
3,18.0931536989749,-9.04917447946192,20.3283323430758
1,0.509800557489214,-8.77255922040906,129.27554428684
5,4.46727819784448,-9.43197460888725,192.557464484818
4,6.25274645624304,-13.9582281615943,26.2402820738769
4,3.43559314936054,-16.0036300286209,193.293414867325
5,15.5164416198237,-13.9544561491454,-67.2863236562806
3,16.3224806682175,-6.26035313249351,108.327296711164
2,12.5043806555026,-13.3593487406401,-41.9890116833537
4,7.80297087136575,-8.19966070853033,53.8242749686859
5,7.88160012193931,-7.60533472271179,64.0753420026719
2,7.15963463896333,-9.44835763701031,146.372017872472
3,7.37646816859086,-9.02859108226919,91.915452675568
3,12.4141279693499,-8.04851672637618,4.66726107185261
1,14.5463168269638,-5.25106137287617,218.557700862647
3,7.71711156490622,-10.0058593709636,187.968896600996
2,11.5949519948343,-10.9264653610824,201.80610299665
3,-1.92896375447437,-11.8693680536677,298.548615475729
3,10.3791848657879,-7.18553232361012,49.1581326684318
1,5.60779071812552,-9.69196282176463,163.308516237666
2,15.4926658990154,-6.73605977449985,68.5050028825494
2,15.9291220381684,-14.0535999865257,-127.329272454914
2,-0.9824769055198,-11.3673431008302,309.859190354383
4,14.6115875923604,-10.7525068730286,149.568920573104
1,7.17135803141078,-8.48395868808724,71.1893661133691
5,9.18029489161098,-8.03793313962546,59.7626302374238
5,14.4925041350772,-10.6460869311109,165.652960332157
3,13.4458365951149,-9.31977301559775,87.95017631758
3,5.90488377328659,-13.4720173227427,35.1983030308777
5,11.6003337848811,-3.90159916312833,247.325951568691
1,7.66462384392071,-10.7758616438614,202.862562552205
4,16.2592766802324,-10.2945403693262,127.367451482413
2,2.14263707235003,-11.0594837623982,288.842602468776
5,14.0987722604121,-12.9793163035353,5.47616144317107
4,16.9554804409816,-7.39323055119125,-7.50731904458763
5,-3.0476250459289,-15.4491527774179,243.13926425229
1,13.2387329848025,-10.9565433465336,150.33566081508
2,8.18510208964269,-9.62547758802594,140.709189350004
3,10.5511087550902,-14.4069758685407,-41.456013230633
1,8.64962926220077,-6.79447419351,100.601627141212
1,13.4604865346686,-11.4465394841691,126.69815365993
3,14.64140152736,-8.02115364420115,-11.5940926192937
2,12.9656505066985,-15.4529073635097,-7.38905127702185
4,9.46853615588742,-10.8357493646129,220.253600608305
5,7.87935435565555,-9.79679423501368,192.453431141507
3,9.29843123990595,-14.0520723104452,-8.10870848027366
4,8.86354424344099,-7.24157691269993,72.7562953904322
5,11.025309691166,-9.18241676695099,109.11791554354
3,5.87702255728138,-10.2838485836261,218.924252513041
1,12.9229029183925,-9.46508870029035,71.3247151816988
5,5.00850667064858,-10.1617313445107,231.796145839231
2,2.57859246936376,-7.98914127047,76.4697312921799
4,11.2888874154374,-9.45358500294546,96.4379070146453
2,12.0764500202941,-5.38416604124615,227.653491643903
1,15.1270978645631,-11.2496576869921,120.722550608103
5,13.6303803396045,-7.37704850179804,17.9259469100302
2,11.0989368807318,-9.57704908043194,102.04154668721
5,13.4579980589803,-3.51463820057211,202.492279261891
1,5.09751132314434,-9.91714229542692,178.587719536183
1,4.29695148069265,-9.61497141000994,182.892027039398
2,3.92256001602587,-11.0578067632242,262.744108174145
4,10.2236426816166,-16.2606339682194,84.5004973236325
2,13.3073518734047,-15.9215965352662,29.4220796120924
1,14.5319612357132,-10.4081100410492,126.162047895375
1,17.4185072652507,-9.72342202297934,56.0962423484403
1,11.6460029378742,-12.0707906891404,103.259033096662
4,9.35904275327911,-8.15295510234813,18.390773246672
1,6.69361528505219,-5.91452214146923,200.601769299927
3,11.2703410982337,-4.86059133434765,251.101390430726
2,9.67822362598425,-16.5386523057383,114.419292703839
1,8.37435341668904,-7.57045659636829,48.6212548429202
1,6.61488467358719,-7.16006005193529,79.9059922480513
5,4.97067550985652,-7.92129586751215,79.3846524225396
5,5.08526500986577,-6.61642935227003,155.467841325446
4,17.3441518091896,-10.4421917408573,104.01362338108
4,11.2530891664676,-10.863858118355,221.311789845352
4,7.84964121683352,-6.94201641493966,89.6708332580983
5,2.1040446022011,-12.0298514013265,243.688169462206
4,10.9643186845532,-7.32152137714027,65.9450728102957
1,7.51349972409783,-12.4050577890807,127.221811661104
3,9.57054224328924,-11.761534208711,155.194523494414
5,8.96425622355108,-12.0982457579888,166.603114763272
4,13.8802769435125,-7.35163723937199,19.9543312083672
2,9.65682370473581,-10.1796648599932,171.763562798441
1,9.10999291484646,-8.38557480624206,47.4807763831437
4,21.864192392656,-2.8718684404115,116.4742247918
1,15.4360209878867,-12.9823237043,-48.6804651795775
3,10.6500911565094,-6.01843105810967,171.642109491746
1,6.34401001686016,-8.1287210562701,40.2518988778669
3,15.8956484177654,-9.95375322570672,100.977816912331
3,5.33675221903616,-13.5436629708323,38.2558277578728
2,9.75967913386175,-1.46360474031853,82.5791736022147
3,14.2629287426049,-14.9757241461938,-51.8816874101652
4,7.94343942337036,-12.2940746312869,150.909558653851
2,8.16395088045651,-6.62224128319191,115.148972159713
1,12.2015457070154,-14.6616078266856,-76.0502835286073
5,10.6973556631543,-8.67939630243236,72.2741572259405
3,8.75373693995571,-14.6997174327055,-14.925851891011
4,8.95312982529079,-8.64054651357876,62.8790138876425
5,11.2544961290156,-3.46986349332526,207.530004591703
5,12.3336433370696,-9.40506181177678,100.598077010834
4,16.4713090797652,-8.55637698411353,6.90972381102324
1,7.90383860329807,-7.82040272194596,32.9540575320729
1,16.5832972564178,-12.3876940867076,28.2545841192164
4,2.6739182157856,-12.8812550336567,152.924418016625
3,6.77456715053279,-11.5938548312387,213.009185109268
5,3.23549075248271,-8.92993271445591,135.468570513835
2,11.5472078087185,-13.2166557797796,-5.80295271780835
1,12.1043069036172,-10.2272439879056,148.181827079692
4,3.16987290707304,-7.60122637504304,101.548332302949
4,10.2393223607839,-11.6442126488853,166.768546280834
4,5.4306686289509,-10.1704372801387,245.425269267371
3,12.4692142754711,-9.47578301385353,99.5157993871039
2,2.2254308029403,-14.8333285321534,84.8565305769456
2,14.3235865791144,-10.4974037408781,142.080906871088
3,9.77796033815816,-13.6147712195718,-9.80085810376477
5,4.82028653129267,-10.7625243969711,273.662627077939
4,9.58538943993575,-8.48154619696459,39.6087512260522
3,8.67166487430478,-8.11909293427129,50.590431064525
3,8.17769312950407,-12.6683059833812,85.8176516012107
1,2.51325454217043,-13.6115575250679,75.1012703477424
